IGF_1 10	12459773	31040551
IGF_1 10	32063961	44205745
IGF_1 10	42360373	55435532
IGF_1 10	52278748	72047432
IGF_1 10	5889480	14265954
IGF_1 10	68695247	83352678
IGF_1 10	88026801	103946480
IGF_1 10	88214868	104434250
IGF_1 10	93677823	112377451
IGF_1 10	94426	14830392
IGF_1 11	1009646	11760689
IGF_1 11	103860839	123134498
IGF_1 11	111263148	128518095
IGF_1 11	112766780	131573522
IGF_1 11	116619737	134183235
IGF_1 11	122064339	134146483
IGF_1 11	24727994	33245089
IGF_1 11	2770982	17001706
IGF_1 11	40350968	57724942
IGF_1 11	488099	9550673
IGF_1 11	57448117	69842976
IGF_1 11	58437455	75952242
IGF_1 11	59257706	60000574
IGF_1 11	59306911	79135957
IGF_1 11	6221169	22514677
IGF_1 11	68435568	86258202
IGF_1 11	713101	12900359
IGF_1 11	80818873	95678850
IGF_1 11	8459187	28322745
IGF_1 12	103416399	119572540
IGF_1 12	106737437	126166776
IGF_1 12	106870697	124875577
IGF_1 12	111525915	126390467
IGF_1 12	24406039	40929013
IGF_1 12	28724890	47461183
IGF_1 12	4158954	21308033
IGF_1 12	42237404	54432997
IGF_1 12	46624068	65562842
IGF_1 12	53678876	73094439
IGF_1 12	56434146	71432168
IGF_1 12	85105766	103617847
IGF_1 12	88349393	106882822
IGF_1 12	93950994	111802686
IGF_1 13	100480664	112707299
IGF_1 13	105844326	115076517
IGF_1 13	19922637	31054330
IGF_1 13	30957298	50649158
IGF_1 13	33672530	52497618
IGF_1 13	37499597	55095016
IGF_1 13	37523200	56233779
IGF_1 13	67029772	81631782
IGF_1 13	67038392	81641150
IGF_1 14	21962955	34078745
IGF_1 14	50960918	70836753
IGF_1 14	63681961	77927743
IGF_1 14	64309181	80172545
IGF_1 14	68049296	80172345
IGF_1 14	84805656	101441592
IGF_1 14	84842653	103261745
IGF_1 14	91686528	106002352
IGF_1 15	31305442	48939181
IGF_1 15	37273292	53163603
IGF_1 15	48689253	59444089
IGF_1 15	52419147	71081064
IGF_1 15	58354152	76099098
IGF_1 15	64406898	84172646
IGF_1 15	80657915	98561379
IGF_1 15	80759278	98559610
IGF_1 15	85891191	101871941
IGF_1 15	89619393	99636449
IGF_1 15	89682085	98579476
IGF_1 16	1428236	20393308
IGF_1 16	19244424	30287723
IGF_1 16	19636396	29254070
IGF_1 16	23756216	31601012
IGF_1 16	415317	10845891
IGF_1 16	47146244	58615583
IGF_1 16	49746672	66004648
IGF_1 16	62112202	79775252
IGF_1 16	71631941	88851310
IGF_1 16	718514	15783794
IGF_1 16	74596618	89787884
IGF_1 16	949766	10848082
IGF_1 16	9874911	24641046
IGF_1 17	143542	9133934
IGF_1 17	19797869	29788125
IGF_1 17	28190096	48060301
